108,1.897763093,5.24708035
109,3.368058773,4.005565662
110,3.839473439,4.292437892
111,4.530450046,4.193107976
112,2.681673841,4.287524828
113,4.608970813,4.833704278
114,3.195580045,4.015771375
115,3.229782536,4.236441381
116,2.737931384,3.536568267
117,1.91524776,2.770812311
118,2.864796396,4.256914542
119,3.447648162,4.928159726
120,4.510194429,3.972530714
121,2.460861588,5.434128046
122,3.642441174,3.095391427
123,3.567014633,5.529619164
124,2.656339027,3.601237193
125,2.312655502,3.097487531
126,2.112959977,4.629705937
127,3.83530819,4.537756613
128,2.719490431,3.525545147
129,1.235634277,3.743633628
130,1.948031413,5.71886393
131,3.051507369,4.148363283
132,1.749355728,4.983558245
133,2.799581066,4.263991617
134,3.138718254,3.597408876
135,3.558018934,3.885588196
136,4.195253351,3.057647966
137,1.785827188,5.761282282
138,3.117081363,3.756798975
139,2.535553328,4.611929844
140,3.637131341,4.021210056
141,4.410090222,3.885374022
142,3.25240922,2.698606862
143,3.215873488,2.742292222
144,3.929129518,2.033793452
145,1.899037832,4.282138082
146,3.029935062,3.880412264
147,2.045154758,3.794216019
148,3.31430383,3.267839085
149,4.263582201,3.801699793
150,2.755957227,3.854424762
151,1.987372846,5.248571021
152,4.694949402,2.377251333
153,2.317021882,5.213598007
154,1.970184753,4.18795754
155,2.695506973,2.546984387
156,1.534775977,4.497856299
157,2.598748036,4.187195569
158,3.326674795,3.888961196
159,2.617136711,3.959819927
160,2.920336186,3.377467366
161,2.932825411,4.755173388
162,1.613101067,6.63213118
163,2.902936037,4.59399736
164,4.028714716,1.932684481
165,2.387719373,4.395918383
166,3.131629224,3.515134953
167,5.394351841,1.71535659
168,1.717858362,4.877755602
169,2.568677353,4.179696229
170,3.480022127,2.299312931
171,5.729493557,3.128723519
172,0.435817071,6.159859842
173,1.776742472,5.057916767
174,2.53155437,4.129325029
175,2.528250277,3.893798435
176,2.722924525,5.018299221
177,2.208442192,5.348399732
178,3.422961233,3.938484304
179,2.001202848,3.119370886
180,3.205192708,3.891557377
181,3.827120333,4.123516044
182,3.085822704,4.865865782
183,2.751431472,3.746926024
184,4.503764681,3.404326719
185,3.397331373,3.75755001
186,3.417942186,3.519111975
187,2.238960425,4.009492086
188,2.965910404,4.135662352
189,2.704181202,4.321053966
190,3.765791892,4.256185905
191,3.413837374,4.263294706
192,1.448290948,5.996094016
193,2.235394433,4.665553636
194,3.626999907,3.919534693
195,2.002433796,5.453453986
196,2.746571483,3.77761325
197,2.16214312,4.000144268
198,3.847111487,5.195981008
199,1.026099438,6.849883996
200,0.05152467,0.980108341
201,-0.965621689,1.542638176
202,-0.038404596,1.159863114
203,1.329980332,2.204922483
204,0.426762504,-0.144927063
205,-0.908264604,0.757407893
206,-0.744628461,0.948183123
207,-0.015929705,1.26267455
208,0.816314533,1.236176053
209,1.631869915,2.74220659
210,1.729326287,2.036404904
211,1.410470366,1.858093353
212,2.036359405,2.082034506
213,-0.177947648,1.801800371
214,0.043761385,0.507930956
215,0.050341745,1.859693711
216,0.841814636,1.602219053
217,0.642955824,1.063228246
218,-0.357196778,0.757452829
219,-0.309366517,0.404861532
220,0.844520188,1.610674069
221,-0.020873797,0.70719916
222,-0.209777215,0.924420589
223,-1.265602543,0.740574816
224,-1.09435589,0.942279586
225,-0.84414463,1.441842304
226,0.444578092,1.89366764
227,-1.193680865,-0.019545253
228,-0.26580221,0.127329312
229,-0.907445017,0.980504833
230,-0.192456193,1.360322031
231,-0.978759601,1.264337997
232,0.222870965,1.730828341
233,1.124024001,1.800384451
234,-1.283717936,0.134089498
235,0.392001495,0.824413303
236,0.171726565,2.180308062
237,-0.070310945,0.62592476
238,0.16453158,1.858174655
239,-0.700268224,0.045166388
240,-0.519482845,1.317355761
241,-1.609221136,0.696784227
242,1.168249151,1.291190043
243,0.698016177,1.835762634
244,-1.319426838,0.327221428
245,0.497499901,0.83896415
246,-0.377585687,1.379160114
247,1.972323667,1.304819673
248,1.158971242,1.353981363
249,0.031377872,1.218791606
250,-0.1663347,0.264565661
251,-1.276323124,1.03825197
252,1.984423495,2.195573526
253,0.863333409,0.704636691
254,-0.782906862,0.649295743
255,0.684570506,1.516880684
256,0.19990872,0.325250876
257,0.520104176,1.600275925
258,1.033144094,2.534094335
259,-1.752427783,1.129961238
260,-1.255967284,1.893913684
261,1.464176252,0.408523127
262,-0.885618656,0.674295044
263,-1.543154575,0.33101669
264,0.515866452,0.977124122
265,0.202448665,1.152973932
266,0.594568297,1.448435601
267,-1.520702059,-0.030714083
268,0.799668048,2.289573139
269,0.193832406,1.108477485
270,0.095113234,0.722169348
271,-1.834911866,0.589934008
272,-2.260756486,0.474858305
273,-0.616148673,0.513322986
274,0.810722475,1.382059948
275,-0.408251891,0.692478026
276,0.974706318,1.699168659
277,-0.644880276,0.139509913
278,-0.535766972,-0.427257255
279,-0.446739478,0.394423126
280,0.353130461,2.589716744
281,0.529915112,0.737302151
282,-0.688510956,0.449926855
283,-0.433666787,-0.037494771
284,-1.21056762,-0.310389401
285,-0.162765471,0.348278904
286,0.638696186,0.12579976
287,-1.11418101,0.340214986
288,-0.29015181,-0.190058014
289,0.436667214,1.054815814
290,-0.421003491,-0.191493508
291,-0.992306509,0.835444238
292,-0.178743247,1.208294393
293,-0.888611047,0.789376753
294,0.160995518,1.506041042
295,-1.275888916,-0.169409261
296,-0.735525122,-0.122978331
297,-3.127199196,-0.720695657
298,-0.117845643,0.951877125
299,0.564852807,0.900537757
300,0.199014647,1.32580617
301,-0.441478352,0.008355704
302,-1.221271011,0.651532808
303,0.756704557,1.845597474
304,-0.032929479,0.726250971
305,0.426237303,0.326646537
306,-0.666232482,1.381787424
307,1.028022032,1.5292826
308,0.81145086,1.364699829
309,0.743730342,0.830908701
310,0.309994375,1.4711523
311,1.81019139,2.846789176
312,-0.353107146,0.407799535
313,-0.013849279,2.154663519
314,0.435714738,1.643932722
315,0.69174106,0.434293929
316,0.700475051,1.854162578
317,0.463833462,0.327268729
318,0.406446261,1.676451702
319,0.955782759,1.931984275
320,-1.556577495,-0.649680635
321,-1.340968416,1.155807045
322,-0.22928052,0.405110378
323,-0.096637493,1.450012316
324,0.057861818,0.905373132
325,-0.90663136,-0.120803769
326,0.141702137,1.710407432
327,1.659359864,2.194524973
328,-0.478488982,2.035343369
329,0.261870859,0.338971796
330,-1.828892007,0.249183873
331,-0.024904376,0.752879577
332,0.651992148,1.345984207
333,1.050982197,1.029165018
334,0.214534235,2.073303232
335,-0.034924204,1.861368482
336,-1.64871436,0.099750323
337,0.146525984,1.438526023
338,-1.427799874,1.260243566
339,1.209985024,1.867069833
340,1.548071335,2.031647281
341,-1.214778556,-0.205077258
342,1.626250392,1.161296312
343,0.05550105,1.00897311
344,0.40730874,1.217064579
345,-0.09475031,0.780983659
346,-1.385261269,0.256330061
347,0.284229729,0.965925135
348,1.073291117,2.316202013
349,-0.16278352,-0.068229145
350,0.378756181,1.672243334
351,-0.760318378,1.334449669
352,-0.538723976,-0.061066707
353,-1.348061303,0.539180698
354,0.849337796,1.584784597
355,-0.841644084,0.561558725
356,-0.653248073,1.818423739
357,0.394426217,1.628429249
358,0.66997303,0.824873523
359,-0.445091253,0.228644582
360,1.327594959,1.535463225
361,-0.433374657,-0.451979615
362,1.164219022,1.484464897
363,0.465262463,1.182544023
364,-0.235695483,2.222085337
365,-1.654578447,-0.355779675
366,0.350864697,-0.665090318
367,0.934414313,2.505146368
368,-1.137214756,0.071567384
369,0.558298398,0.933548871
370,-0.677412438,1.618816706
371,-1.347725702,-0.6515689
372,0.018611429,1.305140421
373,1.229089849,1.19444233
374,-0.638059387,1.418885985
375,0.50820377,2.062253172
376,-0.209770654,1.667941753
377,-1.147727359,0.565089362
378,-0.961117092,0.993257605
379,0.684784168,2.983606433
380,0.650356888,1.158994727
381,-1.758085498,1.006255683
382,0.264125062,1.398962411
383,-0.285356299,1.225218621
384,1.386235998,2.046310458
385,-0.100374297,1.197916651
386,-0.568938664,0.363459232
387,-0.748235215,0.301662478
388,0.940911166,1.10141461
389,-1.147043671,0.550172635
390,-0.562837303,0.270172841
391,0.00717591,0.53080432
392,-1.319765443,0.211881795
393,0.168433315,1.335027003
394,-1.122077222,0.059171884
395,1.389230895,2.592584073
396,-0.352767815,0.136460955
397,0.789625683,0.931669806
398,-1.002530421,-0.676162472
399,0.292386778,0.561177823
